age,enroll,priorearn,educ,female,nonwhite,z,married,foundjob
24,0,8000,12,0,1,1,0,1
31,1,6400,12,0,0,1,1,1
24,1,72,12,1,0,1,1,1
28,1,0,10,1,0,1,0,1
35,0,0,12,1,0,0,0,1
39,0,0,11,0,1,1,0,1
27,1,2814,10,0,1,1,1,1
41,0,900,12,1,0,0,1,1
31,0,2500,12,0,1,1,0,1
18,0,1812,10,1,0,0,0,1
20,0,0,10,1,0,1,0,1
28,1,0,10,0,1,1,1,1
18,0,40,12,1,1,0,0,1
27,0,9406,12,1,0,0,1,1
25,0,10200,10,1,1,0,0,1
43,0,0,10,0,0,0,1,1
21,0,7000,12,0,0,0,1,1
22,1,11000,12,0,0,1,0,1
38,0,300,8,1,0,1,1,1
21,1,2650,17,0,0,1,0,1
28,0,8000,11,0,0,0,0,1
28,1,0,12,1,1,1,0,1
47,1,8000,16,1,0,1,0,1
19,1,0,12,1,1,1,0,1
39,0,650,8,1,1,0,0,1
20,0,4500,12,0,0,0,0,1
28,1,0,12,1,0,1,0,1
20,0,2800,12,1,1,1,0,1
18,1,0,11,0,1,1,0,1
61,1,0,12,1,0,1,0,1
27,0,400,12,0,0,1,0,1
20,1,0,9,1,0,1,0,1
33,1,2100,13,0,1,1,0,1
24,0,4800,12,0,0,0,0,1
29,1,2240,10,0,0,1,1,1
46,0,4518,12,0,1,0,0,1
45,1,1440,10,1,0,1,1,1
37,0,250,9,1,1,0,0,1
23,1,9980,12,0,0,1,1,1
29,1,0,13,1,1,1,0,1
18,0,1365,12,0,0,1,0,1
38,0,0,8,0,0,1,1,1
19,1,27,10,1,0,1,0,1
21,0,0,12,0,1,0,1,1
57,0,0,12,0,1,0,0,1
34,0,200,10,0,0,0,0,1
32,0,700,12,0,0,0,0,1
24,0,3234,12,1,1,0,0,1
26,0,0,12,1,0,0,1,1
25,0,400,12,1,0,1,1,1
18,0,200,9,1,0,1,0,1
23,1,98,12,1,0,1,0,1
51,0,1800,16,1,0,0,0,1
18,0,1300,11,0,0,0,0,1
23,1,700,11,0,0,1,0,1
20,1,640,11,1,0,1,0,1
58,0,2000,17,0,0,1,1,1
28,0,5350,10,1,0,1,0,1
29,1,6300,12,1,0,1,0,1
29,0,13487,12,1,0,1,0,1
22,0,0,12,1,1,0,0,1
19,0,2050,12,1,1,0,0,1
34,0,150,12,1,0,0,0,1
22,0,9000,11,0,1,1,0,1
42,1,500,8,0,0,1,0,1
20,0,0,12,0,1,0,0,1
18,0,2350,9,1,0,0,0,1
21,1,5524,12,1,0,1,0,1
30,1,4864,12,1,0,1,0,1
23,1,4368,9,1,0,1,1,1
32,1,1200,12,1,1,1,1,1
50,0,0,12,1,1,1,0,1
28,0,0,13,0,0,1,0,1
56,0,4545,9,1,1,0,0,1
26,1,5000,12,0,1,1,1,1
63,0,0,16,1,1,1,1,1
42,0,0,12,1,0,0,0,1
47,0,0,10,1,0,1,0,1
20,1,2700,12,0,1,1,0,1
48,1,2263,14,0,1,1,0,1
24,0,6000,11,1,0,0,0,1
43,0,7385,14,0,0,0,1,1
23,0,0,10,1,0,0,1,1
21,0,3500,12,0,0,0,0,1
26,0,0,14,1,1,1,1,1
28,1,0,11,1,0,1,0,1
31,0,6650,12,0,0,0,1,1
34,0,10500,8,1,1,0,1,1
29,0,0,10,1,1,1,0,1
40,0,2000,12,1,0,0,0,1
19,1,120,11,0,1,1,0,1
31,0,4500,15,1,1,0,0,1
23,1,3000,12,1,1,1,0,1
17,1,238,9,1,0,1,1,1
23,1,12097,12,0,0,1,1,1
30,1,6000,12,0,0,1,0,1
33,0,6859,13,1,0,0,0,1
28,1,98,14,1,0,1,1,1
38,1,0,13,0,0,1,1,1
33,0,2234,14,1,0,0,0,1
20,1,900,12,1,1,1,0,1
53,1,0,12,1,0,1,0,1
26,0,8600,9,1,1,1,0,1
31,1,2296,11,1,1,1,1,1
26,0,4000,12,1,1,0,0,1
51,1,0,12,1,0,1,1,1
36,1,15000,10,1,0,1,0,1
16,0,300,10,1,0,0,0,1
49,1,2877,12,1,0,1,0,1
29,1,8000,14,0,0,1,0,1
24,0,7000,9,0,0,1,0,1
26,1,9600,11,1,1,1,0,1
24,1,4800,13,1,1,1,0,1
26,1,0,12,1,0,1,1,1
25,0,4000,12,1,0,0,0,1
18,1,470,12,1,0,0,0,1
28,1,10000,14,0,1,1,0,1
21,1,7100,14,0,0,1,0,1
47,0,0,9,1,1,1,1,1
40,0,3760,17,0,1,0,1,1
22,1,3000,12,0,0,1,0,1
19,1,3768,13,0,0,1,0,1
16,0,0,9,0,0,0,0,1
19,1,637,13,0,0,1,0,1
31,0,5500,12,0,0,0,0,1
34,1,0,12,0,1,0,0,1
23,0,609,11,0,0,0,0,1
22,1,140,14,1,1,1,0,1
23,0,4000,12,0,1,1,0,1
25,0,3000,12,0,1,1,0,1
32,0,0,11,0,1,1,0,1
21,0,5000,12,1,0,0,0,1
42,0,0,12,1,0,0,1,1
20,0,3000,9,0,1,0,0,1
19,1,68,10,0,0,1,0,1
39,1,1000,11,0,0,1,0,1
29,1,400,10,1,0,1,1,1
30,1,800,12,0,1,1,1,1
29,0,10000,13,0,0,0,1,1
42,0,7000,10,0,1,0,0,1
28,0,8450,12,1,1,0,0,1
29,0,98,14,0,1,1,0,1
55,1,22000,12,0,1,1,1,1
21,1,3000,11,0,1,1,0,1
29,1,4000,11,0,1,1,0,1
58,0,6066,12,0,0,0,1,1
31,1,0,9,0,0,1,0,1
19,0,0,12,1,0,1,0,1
18,0,500,12,1,1,1,0,1
17,1,0,9,1,1,1,0,1
23,0,500,10,0,0,1,0,1
32,1,450,14,1,0,1,0,1
49,0,4400,12,1,0,1,1,1
20,0,0,11,1,1,1,0,1
38,0,1200,12,0,0,1,1,1
34,1,20000,14,0,0,0,1,1
41,0,11456,12,1,1,0,1,1
49,0,390,12,0,0,0,0,1
35,0,1200,12,1,0,0,1,1
21,0,0,10,1,1,1,0,1
25,0,636,15,1,0,0,0,1
30,0,6500,14,1,0,0,0,1
25,0,6500,10,0,0,1,1,1
61,1,0,12,1,0,1,0,1
45,0,5000,10,1,0,0,1,1
16,1,0,9,1,1,1,1,1
31,1,0,14,1,1,1,0,1
24,1,0,10,1,1,1,1,1
21,1,55,11,1,0,1,0,1
21,1,1000,12,1,1,1,0,1
19,1,9741,12,0,1,0,0,1
64,1,0,12,1,1,1,0,1
36,1,3457,8,1,0,1,0,1
19,0,6435,12,1,0,1,1,1
44,0,1800,12,0,0,1,0,1
20,0,3000,10,0,1,1,1,1
24,1,10816,12,1,0,1,0,1
45,0,0,8,1,1,0,0,1
38,0,0,10,1,1,1,0,1
21,1,9000,14,0,0,1,1,1
21,1,6192,12,1,0,1,0,1
22,0,0,8,0,1,1,0,1
39,1,0,12,0,1,1,0,1
44,0,1750,12,1,0,1,0,1
19,0,0,10,1,1,0,0,1
37,0,0,13,0,0,0,0,1
18,0,174,11,1,1,0,0,1
20,1,3388,12,1,0,1,1,1
21,0,3303,11,0,1,0,0,1
16,1,150,10,1,0,1,1,1
21,0,0,12,1,1,1,0,1
57,0,7200,9,0,1,0,1,1
34,0,170,12,1,1,1,0,1
22,0,0,10,1,1,1,0,1
19,1,162,12,0,1,1,0,1
54,1,1200,12,1,0,1,0,1
18,0,400,10,1,0,0,0,1
20,0,1000,12,1,1,0,0,1
20,0,3000,12,0,1,0,0,1
23,1,7782,12,0,0,1,0,1
34,0,11000,9,0,0,1,0,1
35,1,4309,12,1,0,1,0,1
31,1,16000,12,0,1,1,0,1
34,0,2000,12,0,0,1,0,1
16,1,0,9,1,1,1,0,0
23,0,1680,12,1,1,1,0,0
48,1,0,9,0,0,1,1,0
31,0,0,12,1,1,0,0,0
25,0,1340,9,1,1,1,0,0
31,0,14000,12,0,0,0,0,0
50,0,154,10,1,0,0,0,0
30,0,0,11,0,1,0,0,0
63,1,0,14,0,1,1,0,0
27,0,300,11,1,1,0,1,0
22,1,0,11,1,1,1,1,0
38,0,1800,9,0,1,0,0,0
22,0,12000,12,1,1,0,0,0
52,1,4000,10,1,1,1,0,0
19,1,2400,10,0,1,1,0,0
54,0,0,13,1,0,0,1,0
70,0,12,15,1,1,0,1,0
26,0,4421,13,1,0,1,0,0
21,0,125,11,0,1,0,0,0
24,1,150,10,0,0,1,0,0
75,0,0,8,1,0,0,0,0
55,1,8750,12,1,0,1,0,0
30,0,0,12,1,1,0,0,0
38,1,0,8,1,1,1,1,0
22,1,0,10,1,1,1,0,0
17,0,0,10,1,1,0,0,0
29,0,0,13,0,0,1,0,0
41,0,19000,12,0,0,0,1,0
28,1,0,12,0,0,1,0,0
17,0,0,11,1,1,1,0,0
19,0,67,10,1,0,0,0,0
63,1,1045,8,0,0,1,1,0
28,0,0,12,0,1,1,0,0
42,0,1100,13,0,0,0,0,0
38,0,3792,10,1,1,1,0,0
34,1,200,12,1,1,1,0,0
27,0,400,8,0,0,1,0,0
32,1,3235,11,0,0,1,0,0
18,1,768,10,1,1,1,0,0
24,0,0,12,0,1,1,0,0
27,0,0,12,1,0,0,1,0
24,0,1800,12,1,1,1,0,0
23,0,300,12,1,0,0,1,0
60,1,800,17,1,1,1,0,0
34,0,3000,11,0,1,0,0,0
51,0,0,9,1,1,1,1,0
31,0,16155,12,1,0,1,0,0
34,0,0,12,1,0,1,1,0
32,1,300,11,1,0,1,0,0
20,0,3088,12,1,1,0,0,0
31,1,0,12,1,0,1,0,0
19,0,0,11,1,1,0,0,0
50,1,0,12,1,0,1,0,0
30,0,0,10,1,1,0,0,0
28,0,0,13,1,0,0,0,0
21,0,0,9,1,1,0,0,0
36,0,0,12,1,1,0,0,0
29,0,0,8,1,1,1,0,0
19,0,98,12,1,0,1,0,0
34,0,600,12,0,0,0,0,0
26,1,171,8,0,0,1,0,0
33,1,3000,12,1,1,1,0,0
29,0,0,10,0,1,0,0,0
28,0,7800,12,1,0,1,0,0
34,0,0,11,1,1,0,0,0
20,0,1,12,0,0,0,0,0
28,1,1500,10,0,0,1,1,0
18,1,0,10,0,1,1,0,0
31,0,0,9,1,0,1,0,0
26,1,1800,12,1,1,1,0,0
25,0,5000,11,0,1,0,0,0
19,1,2103,11,1,0,1,0,0
30,0,3000,10,0,1,0,0,0
17,1,0,10,1,1,1,0,0
31,1,0,12,1,0,1,1,0
29,0,8000,11,0,0,1,1,0
33,0,0,9,1,0,1,1,0
35,1,0,8,1,0,1,0,0
37,0,0,8,0,0,0,1,0
37,1,0,12,1,1,1,0,0
31,0,0,12,1,0,0,0,0
28,0,0,8,1,1,0,0,0
46,0,0,12,1,1,0,0,0
25,1,0,12,0,1,1,0,0
18,0,1400,10,0,0,1,0,0
18,0,1400,12,0,0,0,0,0
21,1,10000,9,0,0,1,1,0
25,1,400,11,1,1,1,0,0
37,1,0,9,1,0,1,0,0
21,0,0,9,1,0,0,1,0
21,0,105,10,1,1,1,1,0
24,1,3000,10,0,0,1,1,0
41,0,1500,12,1,1,1,0,0
18,1,689,10,0,1,1,0,0
24,0,0,9,1,0,1,0,0
20,0,1052,9,0,0,1,1,0
33,1,11000,9,1,0,1,0,0
22,0,1540,12,1,0,0,0,0
20,0,120,12,1,0,0,0,0
25,1,0,9,1,1,1,0,0
37,0,0,11,0,1,1,0,0
20,0,0,12,1,1,0,1,0
68,0,0,8,1,0,1,0,0
46,1,6220,11,0,1,1,1,0
40,0,0,8,1,1,0,0,0
35,1,2000,10,1,0,1,0,0
35,0,774,12,1,0,0,0,0
28,0,400,12,0,0,0,0,0
36,0,0,12,1,1,1,0,0
24,0,0,12,1,1,0,0,0
20,1,0,12,1,1,1,0,0
23,1,1050,12,1,0,1,0,0
23,1,0,10,1,0,1,0,0
21,0,0,12,1,1,1,0,0
18,1,1500,11,1,1,1,1,0
28,0,398,15,1,0,1,0,0
21,0,110,10,1,0,1,0,0
29,0,0,13,1,1,1,0,0
34,0,0,11,1,1,1,0,0
30,0,200,12,1,0,0,1,0
23,1,500,10,1,0,1,0,0
35,1,12088,12,1,0,1,0,0
23,0,0,11,0,1,1,0,0
24,1,0,10,1,1,1,0,0
19,1,0,10,1,0,1,0,0
20,0,960,12,1,1,1,0,0
34,0,400,13,0,0,1,0,0
30,0,7200,9,1,1,0,1,0
31,0,12000,12,1,1,0,0,0
22,1,2308,9,0,1,1,0,0
41,0,2200,12,0,1,0,0,0
32,0,3220,12,0,0,1,0,0
43,0,12,8,0,1,0,1,0
34,0,0,11,1,1,0,0,0
53,1,12000,14,0,0,1,1,0
16,1,0,8,1,1,1,1,0
27,1,0,10,1,0,1,0,0
19,1,1785,12,1,1,1,0,0
41,1,0,8,1,0,1,0,0
30,0,0,10,0,1,0,1,0
39,0,6000,12,0,0,1,0,0
32,0,0,14,0,1,0,0,0
29,0,1680,8,1,1,1,1,0
24,1,0,11,1,1,1,0,0
35,1,4100,10,0,0,1,1,0
28,1,3226,8,0,1,1,0,0
21,0,900,12,1,0,1,0,0
43,1,50,12,0,1,1,1,0
30,1,0,11,1,1,1,0,0
38,1,0,13,1,0,1,1,0
25,0,0,12,1,1,0,0,0
50,0,1995,11,1,0,1,0,0
17,1,0,8,1,0,0,1,0
19,0,2000,12,1,1,1,0,0
44,0,3000,12,0,1,0,0,0
31,0,0,12,1,0,1,1,0
25,0,195,12,0,0,1,0,0
33,0,0,12,1,1,0,0,0
45,1,920,12,0,1,1,0,0
20,0,2433,12,1,1,0,1,0
63,0,9245,11,0,1,1,0,0
30,1,4746,11,1,1,1,0,0
17,0,0,11,1,1,0,0,0
27,1,0,10,0,0,1,1,0
44,0,0,11,1,0,0,0,0
50,0,0,12,1,0,0,0,0
26,0,0,11,1,0,0,0,0
41,0,7675,12,1,0,1,0,0
18,1,0,10,1,1,1,0,0
18,0,0,11,1,1,0,0,0
24,1,0,11,1,1,1,0,0
34,0,400,11,1,1,1,0,0
31,0,0,16,1,1,1,0,0
36,0,0,12,1,1,1,1,0
35,0,0,12,1,1,1,0,0
38,1,3000,11,0,1,1,0,0
39,0,265,12,0,1,1,0,0
31,0,0,9,1,1,1,0,0
24,1,0,9,1,0,1,1,0
21,0,160,11,0,1,1,0,0
35,0,1800,12,0,0,0,0,0
17,1,0,10,1,1,1,0,0
17,0,0,12,1,1,0,0,0
65,1,0,12,1,0,1,1,0
40,1,0,13,0,0,1,0,0
24,1,0,15,1,1,1,0,0
35,1,2500,13,0,0,1,1,0
28,1,0,12,1,1,1,1,0
42,0,0,12,0,1,1,0,0
17,1,0,11,1,1,1,0,0
39,0,0,8,1,1,1,0,0
61,0,1000,10,0,0,1,1,0
22,0,0,11,1,0,1,0,0
42,0,6000,12,0,0,0,0,0
25,0,1800,12,1,0,1,0,0
17,0,0,9,0,1,0,0,0
26,0,0,10,1,1,1,0,0
24,1,858,12,0,1,1,0,0
18,1,928,12,0,0,1,0,0
18,1,77,10,1,0,1,1,0
23,0,2500,13,1,0,0,0,0
19,1,0,8,1,1,1,0,0
30,0,0,16,1,1,0,0,0
22,1,1712,10,0,1,1,1,0
78,1,2000,8,0,0,1,1,0
27,0,50,11,1,1,1,0,0
18,0,0,9,0,1,1,0,0
17,1,0,10,1,1,1,0,0
32,1,0,8,1,1,1,1,0
31,1,2500,14,0,1,1,0,0
66,0,0,8,1,0,0,0,0
20,0,135,12,1,0,0,0,0
17,0,320,8,1,0,1,0,0
30,0,58,11,1,0,0,0,0
26,1,42,9,1,0,1,1,0
19,0,150,8,1,1,1,0,0
21,1,3830,10,1,1,1,0,0
32,0,4810,11,0,1,1,1,0
25,0,0,9,1,1,1,0,0
17,1,0,11,1,1,1,0,0
37,1,2526,16,0,0,1,0,0
26,0,800,10,0,1,1,0,0
37,1,4800,9,1,1,1,1,0
28,0,0,12,1,1,1,0,0
19,1,1488,10,1,1,1,0,0
24,0,0,8,1,0,0,1,0
16,1,800,10,1,1,1,0,0
28,1,1750,9,1,0,1,0,0
16,1,990,10,1,0,1,0,0
48,1,0,12,1,0,1,1,0
25,0,0,12,1,1,1,0,0
27,0,0,10,0,0,0,1,0
27,0,0,7,1,1,0,1,0
39,1,5000,18,0,1,1,1,0
34,0,0,9,1,1,1,0,0
36,1,0,13,1,0,1,0,0
17,1,0,10,0,1,1,0,0
37,1,0,10,1,0,1,0,0
21,1,0,11,1,1,1,0,0
18,0,0,9,0,0,1,0,0
28,0,0,12,1,1,0,0,0
19,1,1000,11,1,0,1,0,0
27,1,640,13,1,0,1,1,0
21,0,0,12,1,0,0,0,0
27,0,2000,12,1,0,1,0,0
29,1,0,14,0,1,1,0,0
42,1,0,7,1,1,1,0,0
40,0,62,12,1,1,0,0,0
20,0,0,9,1,1,0,1,0
37,1,0,12,0,0,1,0,0
30,1,438,8,1,1,1,1,0
25,0,245,11,1,1,0,0,0
35,1,2350,11,0,1,1,0,0
37,0,15000,14,0,1,1,1,0
30,0,0,8,1,1,1,0,0
24,1,3500,12,0,0,1,0,0
26,0,0,12,1,1,0,0,0
20,0,120,10,1,1,1,0,0
35,1,0,12,1,0,1,1,0
23,0,3284,12,1,1,0,0,0
17,1,100,9,0,0,1,0,0
69,1,0,8,0,0,1,0,0
44,1,500,12,1,1,1,0,0
22,0,0,9,0,0,0,0,0
26,0,1800,10,1,0,1,0,0
34,0,0,9,1,1,1,0,0
17,0,1000,9,0,1,0,0,0
31,1,1960,12,1,0,1,0,0
31,1,0,12,1,1,1,0,0
30,0,0,10,1,1,0,0,0
17,1,0,9,1,0,1,0,0
28,1,0,12,1,1,1,0,0
41,0,0,10,1,1,0,1,0
28,0,500,12,1,0,1,0,0
41,0,0,12,1,1,0,0,0
38,0,0,12,1,0,0,0,0
68,1,0,12,1,1,1,0,0
23,1,0,12,1,1,1,0,0
42,1,506,11,1,0,1,0,0
21,1,0,9,1,1,1,0,0
20,1,4200,12,0,1,1,0,0
21,1,0,10,1,1,1,0,0
19,1,0,10,1,1,1,0,0
39,0,0,12,0,0,0,0,0
66,0,4228,12,0,1,0,0,0
29,0,10629,10,0,0,1,1,0
30,1,2000,11,1,0,1,0,0
18,1,0,9,1,0,1,1,0
34,0,2034,9,1,0,0,1,0
28,0,1000,10,0,0,0,0,0
53,0,0,12,1,1,0,0,0
17,0,0,10,1,1,0,0,0
28,1,3500,13,1,1,1,0,0
41,1,700,8,0,0,1,1,0
31,0,0,12,1,1,1,1,0
21,0,673,10,1,0,0,0,0
40,0,0,12,0,0,1,0,0
38,0,0,14,1,0,0,1,0
16,0,112,9,1,0,0,0,0
22,1,0,12,1,1,1,0,0
27,0,1000,12,1,1,0,0,0
38,0,0,12,1,0,1,1,0
77,0,3800,17,0,1,1,0,0
17,1,1600,9,1,1,1,0,0
28,0,480,12,1,0,0,0,0
47,0,0,8,1,0,1,0,0
39,0,0,11,1,0,0,1,0
34,1,0,11,0,0,1,0,0
34,0,0,12,1,1,0,0,0
42,1,0,12,0,1,1,1,0
29,1,5950,12,1,1,1,1,0
17,0,0,12,1,1,0,0,0
34,1,0,11,0,1,1,0,0
30,0,0,12,1,1,0,1,0
40,1,0,12,1,1,1,0,0
41,0,0,9,1,1,1,0,0
28,0,340,14,0,1,0,0,0
25,1,0,10,1,1,1,0,0
40,0,8140,13,0,1,0,0,0
18,0,7000,9,1,1,0,0,0
38,0,0,11,1,1,0,0,0
30,0,320,13,1,0,0,1,0
44,0,1440,13,1,0,0,0,0
22,1,144,12,0,0,1,1,0
30,0,0,12,1,1,0,0,0
17,0,0,11,1,1,0,0,0
30,0,0,11,0,1,0,0,0
38,0,2400,12,0,0,0,0,0
20,0,1200,13,0,0,0,0,0
42,0,18240,12,0,1,1,1,0
27,0,0,12,1,0,1,0,0
37,0,0,15,0,1,1,0,0
32,1,0,12,1,1,0,0,0
21,0,0,11,1,1,1,0,0
40,1,0,9,1,0,1,0,0
36,1,6000,12,1,0,1,0,0
25,0,0,9,1,0,0,0,0
18,0,700,12,0,1,0,0,0
38,0,0,10,1,1,0,1,0
22,0,0,12,1,1,0,0,0
20,1,5000,10,1,0,1,0,0
37,0,1300,14,0,1,0,0,0
45,0,0,10,1,0,0,1,0
30,0,0,11,1,0,1,0,0
22,1,0,9,1,1,1,0,0
19,0,0,9,1,1,0,0,0
29,1,0,12,0,0,1,0,0
16,0,300,8,1,1,1,0,0
16,0,2200,8,0,0,0,0,0
50,1,14305,12,1,0,1,1,0
32,0,1000,11,0,1,0,1,0
20,0,0,12,1,1,0,0,0
34,0,500,14,0,1,1,0,0
30,1,6000,14,1,0,1,0,0
39,0,0,10,0,0,0,0,0
47,0,0,12,0,1,1,0,0
30,0,0,12,0,1,0,0,0
31,1,600,12,0,0,1,0,0
27,0,0,10,0,1,0,0,0
21,0,0,10,1,1,0,1,0
40,0,10000,12,1,0,1,0,0
62,1,4000,12,0,0,1,1,0
29,0,0,12,1,0,1,0,0
42,0,5000,12,1,0,0,1,0
33,0,90,15,0,0,1,0,0
36,0,0,14,1,0,1,0,0
22,1,0,13,1,1,1,0,0
23,0,0,12,1,1,1,0,0
21,0,1200,12,1,1,1,0,0
21,1,2050,12,1,0,1,0,0
24,0,126,12,1,0,0,0,0
29,1,300,12,1,1,1,0,0
45,1,15600,8,0,0,1,0,0
36,0,0,9,1,1,1,0,0
41,0,4000,12,0,0,1,0,0
19,0,0,8,0,1,1,0,0
74,0,0,8,1,1,1,1,0
43,1,4800,12,1,1,1,1,0
39,0,0,8,1,1,1,1,0
20,0,6200,12,0,1,1,0,0
37,1,2000,11,1,1,1,1,0
22,1,2200,12,0,1,1,0,0
34,0,4203,12,1,1,1,0,0
34,1,0,11,1,1,1,0,0
28,0,148,12,0,1,0,0,0
23,1,0,13,0,1,1,0,0
31,0,0,11,1,1,0,0,0
36,0,0,12,1,1,0,0,0
36,1,110,9,0,0,1,0,0
31,0,892,11,0,0,1,0,0
20,0,0,10,1,1,0,1,0
31,0,5500,10,0,0,1,1,0
30,0,0,12,1,1,0,0,0
38,1,1600,12,1,0,1,0,0
32,0,0,11,1,1,1,0,0
18,0,0,8,1,1,0,0,0
21,1,0,14,0,0,1,0,0
41,0,375,12,1,0,1,0,0
43,0,0,12,1,1,0,1,0
28,0,5250,10,1,1,0,0,0
28,1,0,10,1,1,1,0,0
54,0,200,16,0,0,1,0,0
72,1,0,13,1,0,1,0,0
42,1,340,9,0,0,1,1,0
37,0,0,11,1,1,0,0,0
18,0,0,10,0,1,0,0,0
28,0,0,12,1,1,0,0,0
28,0,550,11,1,1,0,0,0
36,0,0,11,0,0,0,1,0
22,0,185,12,0,0,1,1,0
25,0,0,11,1,1,1,0,0
45,1,0,9,1,1,0,0,0
42,1,0,12,1,1,1,0,0
27,1,0,11,1,1,1,0,0
16,1,690,8,0,1,1,0,0
45,0,2600,16,0,0,0,0,0
20,0,750,9,1,1,0,0,0
26,0,0,12,1,1,0,1,0
32,0,3000,12,1,0,0,0,0
16,1,654,9,1,0,1,0,0
34,0,4668,12,1,1,0,0,0
24,1,0,15,1,1,1,0,0
26,0,1500,12,1,0,0,0,0
77,1,2032,10,0,1,1,0,0
33,0,0,9,0,0,0,1,0
56,1,3500,11,1,0,1,1,0
18,1,0,12,1,1,1,0,0
47,1,0,12,1,1,1,1,0
24,0,0,10,1,1,1,0,0
19,0,0,12,1,1,0,1,0
36,0,0,9,0,1,1,0,0
17,0,840,11,1,1,1,0,0
30,1,0,10,0,1,1,0,0
19,1,475,12,0,0,1,0,0
46,0,0,12,1,0,0,0,0
30,0,0,12,1,0,1,0,0
36,0,0,10,0,1,1,0,0
39,0,140,9,1,0,0,1,0
31,1,0,8,1,1,1,0,0
19,0,0,11,1,1,1,0,0
48,0,0,12,1,0,1,0,0
34,0,0,11,1,1,1,0,0
21,0,2000,11,0,1,0,0,0
25,0,2900,12,0,0,0,0,0
20,0,0,8,1,0,1,0,0
17,0,0,10,0,1,1,0,0
34,1,0,12,1,1,1,0,0
32,1,0,11,1,1,1,0,0
41,0,0,11,1,1,1,1,0
34,1,0,9,1,1,1,0,0
26,0,1100,11,0,0,0,0,0
17,0,0,9,1,1,1,0,0
66,1,1500,12,1,1,1,0,0
40,0,0,14,0,1,0,0,0
29,0,600,14,1,1,1,1,0
28,0,4184,11,1,0,1,1,0
42,0,0,12,0,1,1,0,0
20,0,0,10,1,0,0,0,0
44,1,600,10,0,0,1,0,0
18,1,0,10,1,1,1,0,0
47,1,0,12,1,0,1,1,0
24,0,0,11,1,0,1,0,0
27,0,6020,12,0,1,0,0,0
74,0,0,17,0,0,1,1,0
24,0,862,12,1,1,1,0,0
32,0,0,12,0,1,1,0,0
22,0,2000,10,1,1,1,0,0
26,0,0,15,1,0,0,1,0
16,1,0,9,1,1,1,0,0
24,0,0,8,1,0,0,1,0
36,1,0,11,0,1,1,1,0
32,0,0,12,1,1,0,1,0
30,1,0,12,1,1,1,0,0
20,0,5000,11,0,1,0,0,0
25,0,0,12,1,1,0,0,0
36,0,16639,8,0,1,0,1,0
16,0,0,8,0,1,1,0,0
42,0,0,12,0,1,1,0,0
35,1,4800,12,0,1,1,0,0
18,1,0,10,0,1,1,0,0
31,0,800,9,1,0,1,0,0
60,0,10400,12,1,0,1,0,0
32,1,3000,11,0,0,1,0,0
22,0,850,12,1,1,1,0,0
26,0,0,9,1,1,0,0,0
48,0,0,10,1,1,0,0,0
18,0,0,9,0,1,0,0,0
20,0,633,12,1,1,1,0,0
19,1,0,8,1,1,1,0,0
25,0,315,12,1,0,1,0,0
42,0,0,10,0,1,1,0,0
32,0,0,17,1,0,0,1,0
17,1,0,8,0,0,1,0,0
45,0,1014,11,0,0,1,1,0
43,0,0,10,1,1,1,0,0
30,1,3000,14,1,1,1,0,0
18,1,288,9,1,1,1,0,0
31,1,0,12,1,0,1,1,0
24,0,350,12,1,0,0,0,0
17,0,0,9,1,1,0,0,0
30,0,0,14,1,1,0,0,0
51,0,3360,12,0,1,0,0,0
44,1,0,12,1,0,1,0,0
31,0,260,12,0,0,0,0,0
20,1,0,8,1,1,1,0,0
38,1,0,9,0,0,1,1,0
31,1,0,12,1,0,1,1,0
23,0,0,12,1,1,0,0,0
43,1,2000,11,1,1,1,0,0
27,0,0,12,1,0,0,1,0
19,0,200,12,1,0,1,0,0
19,0,0,10,1,1,1,0,0
37,0,0,16,1,1,1,0,0
24,0,0,10,1,1,0,0,0
37,1,600,13,0,1,1,0,0
38,1,0,7,1,1,1,0,0
17,0,40,10,1,0,0,0,0
26,0,0,12,1,1,0,0,0
32,1,0,11,1,1,1,0,0
18,1,916,9,1,1,1,0,0
46,0,0,14,0,1,0,0,0
27,1,0,8,1,1,1,1,0
20,1,0,10,0,1,1,1,0
20,0,4135,12,1,1,1,0,0
33,1,4700,12,1,1,1,1,0
24,1,0,10,1,1,1,0,0
18,1,0,9,1,0,1,0,0
31,0,98,12,1,1,1,0,0
21,1,0,12,1,0,1,0,0
26,0,0,11,0,1,0,0,0
22,0,2000,14,1,1,1,0,0
38,1,0,14,0,0,1,1,0
18,0,0,10,0,0,0,0,0
17,1,2800,11,0,1,1,0,0
22,1,0,12,1,1,1,1,0
29,0,3000,9,1,1,0,0,0
27,0,1300,13,1,0,0,0,0
20,1,0,12,1,1,1,0,0
26,0,0,12,1,0,1,0,0
18,0,0,10,1,0,0,0,0
31,0,0,12,1,1,1,0,0
19,1,0,11,1,1,1,0,0
21,0,1500,12,1,0,0,0,0
33,0,630,11,1,1,1,1,0
82,0,700,15,1,0,1,0,0
31,0,2012,12,1,0,0,0,0
18,0,600,11,0,1,0,0,0
25,1,0,12,1,1,1,1,0
27,0,0,10,1,1,0,0,0
22,0,5352,10,1,0,1,1,0
49,0,0,12,1,0,0,0,0
30,0,0,12,1,0,1,1,0
40,0,7192,12,1,0,0,0,0
30,0,350,8,1,0,0,0,0
32,1,0,12,1,1,1,0,0
18,0,0,12,1,1,1,0,0
27,0,0,12,0,1,1,1,0
